id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен,comment_clean,auto_labeled
4196374,5,"спасибо за работу ,очень хороший человек.",0.0,0.0,0.0,0.0,1.0,"спасибо за работу ,очень хороший человек.",True
4196292,5,"спасибо, мастер пришел все сделал",0.0,0.0,0.0,0.0,1.0,"спасибо, мастер пришел все сделал",True
4196280,5,заявка выполнена,0.0,0.0,0.0,1.0,0.0,заявка выполнена,True
4196273,5,"очень быстро отреагировали, проблему решили",1.0,0.0,0.0,0.0,1.0,"очень быстро отреагировали, проблему решили",True
4196155,5,"спасибо ,очень быстро выполнили работу",1.0,0.0,0.0,1.0,1.0,"спасибо ,очень быстро выполнили работу",True
4196050,5,"быстро и понятно,  спасибо!",1.0,0.0,0.0,0.0,1.0,"быстро и понятно,  спасибо!",True
4196018,5,"очень быстро отреагировали, приехали в удобное время!",1.0,0.0,0.0,1.0,0.0,"очень быстро отреагировали, приехали в удобное время!",True
4196007,5,спасибо за ответ!,0.0,0.0,0.0,0.0,1.0,спасибо за ответ!,True
4195996,5,к кому обратиться по поводу оплаты квитанции другим плательщиком?,0.0,0.0,0.0,0.0,0.0,к кому обратиться по поводу оплаты квитанции другим плательщиком?,True
4195981,5,"приложение нужно дорабатывать ,сами пишите что зачисляются до 5 дней, сами просите оплатить до 20 января, а у самих нет никаких данных о поступлении, уже и выписку приложила ,все без изменений",0.0,0.0,0.0,0.0,0.0,"приложение нужно дорабатывать ,сами пишите что зачисляются до 5 дней, сами просите оплатить до 20 января, а у самих нет никаких данных о поступлении, уже и выписку приложила ,все без изменений",True
4195954,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4195889,5,"спасибо, я вижу счетчики заведены в программу и отобразились в приложении",0.0,0.0,0.0,0.0,1.0,"спасибо, я вижу счетчики заведены в программу и отобразились в приложении",True
4195801,5,большое спасибо за выполнение работы!,0.0,0.0,0.0,0.0,1.0,большое спасибо за выполнение работы!,True
4195710,5,спасибо! получить ключ сама не могу. прошу выдать ключ трофимова степану викторовичу 29.06.1993 г.р.,0.0,0.0,0.0,0.0,1.0,спасибо! получить ключ сама не могу. прошу выдать ключ трофимова степану викторовичу 29.06.1993 г.р.,True
4195684,5,все хорошо,0.0,0.0,0.0,0.0,0.0,все хорошо,True
4195676,5,спасибо большое!,0.0,0.0,0.0,0.0,1.0,спасибо большое!,True
4195629,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4195613,5,спасибо за оперативное выполнение заявки!,1.0,0.0,0.0,0.0,1.0,спасибо за оперативное выполнение заявки!,True
4195578,5,спасибо большое!,0.0,0.0,0.0,0.0,1.0,спасибо большое!,True
4195451,5,"ук отреагировали быстро. сантехник пришел вовремя, исправил.",1.0,0.0,0.0,0.0,0.0,"ук отреагировали быстро. сантехник пришел вовремя, исправил.",True
4195438,5,"чисто ,быстро ,аккуратно",1.0,0.0,0.0,0.0,0.0,"чисто ,быстро ,аккуратно",True
4195410,5,все разъяснили👍,0.0,0.0,0.0,0.0,0.0,все разъяснили👍,True
4195403,5,"заявку выполнили быстро ,спасибо",1.0,0.0,0.0,1.0,1.0,"заявку выполнили быстро ,спасибо",True
4195343,5,"большое спасибо мастерам которые чинили батарею, пришли очень быстро я даже не ожидала. все спокойно сделали.  спасибо",1.0,0.0,0.0,1.0,1.0,"большое спасибо мастерам которые чинили батарею, пришли очень быстро я даже не ожидала. все спокойно сделали.  спасибо",True
4195333,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4195282,5,повторная заявка (4195451),0.0,0.0,0.0,0.0,0.0,повторная заявка (4195451),True
4195248,5,"отлично, большое спасибо",0.0,0.0,0.0,0.0,1.0,"отлично, большое спасибо",True
4195228,5,"да неисправность устранена, но по времени не очень быстро",1.0,0.0,0.0,0.0,0.0,"да неисправность устранена, но по времени не очень быстро",True
4195166,5,кнопки не светятся при нажатии,0.0,0.0,0.0,0.0,0.0,кнопки не светятся при нажатии,True
4195150,5,"мастер пришёл в день заявки, это радует.
розетка оказалась исправна, в итоге по ремонту не пришлось ничего делать. будем наблюдать! надеюсь, будет работать и дальше.",0.0,0.0,0.0,0.0,0.0,"мастер пришёл в день заявки, это радует.
розетка оказалась исправна, в итоге по ремонту не пришлось ничего делать. будем наблюдать! надеюсь, будет работать и дальше.",True
4195107,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4194964,5,"мастер пришел вовремя, поменял и опломбировал счётчик, всё отлично",0.0,0.0,0.0,0.0,0.0,"мастер пришел вовремя, поменял и опломбировал счётчик, всё отлично",True
4194961,5,"прошу прислать акт, заключение. на потолке образовалось пятно от протечки",0.0,0.0,0.0,0.0,0.0,"прошу прислать акт, заключение. на потолке образовалось пятно от протечки",True
4194938,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4194881,5,ужасная управляющая компания,0.0,0.0,0.0,0.0,0.0,ужасная управляющая компания,True
4194871,5,"благодарю за чистоту в подъезде, а то у нас там появился неприятный запах.",0.0,0.0,0.0,0.0,1.0,"благодарю за чистоту в подъезде, а то у нас там появился неприятный запах.",True
4194793,5,быстро помогли с ответом + четко выражена мысль и то что я просила - услышала,1.0,0.0,0.0,0.0,0.0,быстро помогли с ответом + четко выражена мысль и то что я просила - услышала,True
4194765,5,работа выполнена быстро!,1.0,0.0,0.0,0.0,0.0,работа выполнена быстро!,True
4194755,5,оперативно и качественно,1.0,1.0,0.0,0.0,0.0,оперативно и качественно,True
4194745,5,"спасибо, счетчик стал работать",0.0,0.0,0.0,0.0,1.0,"спасибо, счетчик стал работать",True
4194731,5,"20 января, пока запаа нет",0.0,0.0,0.0,0.0,0.0,"20 января, пока запаа нет",True
4194676,5,спасибо! очень помогли! отличный сантехник,0.0,0.0,0.0,0.0,1.0,спасибо! очень помогли! отличный сантехник,True
4194664,5,"спасибо большое сергею сантехнику. пришёл быстро, всё отремонтировал и дал дельные советы!!!",1.0,0.0,0.0,0.0,1.0,"спасибо большое сергею сантехнику. пришёл быстро, всё отремонтировал и дал дельные советы!!!",True
4194619,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4194591,5,"заявка выполнена, спасибо за заботу.",0.0,0.0,0.0,1.0,1.0,"заявка выполнена, спасибо за заботу.",True
4194537,5,отлично работает теперь,0.0,0.0,0.0,0.0,0.0,отлично работает теперь,True
4194467,5,очень оперативно,1.0,0.0,0.0,0.0,0.0,очень оперативно,True
4194448,5,все понятно. спасибо,0.0,0.0,0.0,0.0,1.0,все понятно. спасибо,True
4194443,5,отлично,0.0,0.0,0.0,0.0,0.0,отлично,True
4194412,5,вопрос решен. спасибо,0.0,0.0,0.0,0.0,1.0,вопрос решен. спасибо,True
4194408,5,заявка выполнена,0.0,0.0,0.0,1.0,0.0,заявка выполнена,True
4194380,5,"поплняйте, пожалуйста, своевременно. сейчас опять мало пакетов",0.0,0.0,0.0,0.0,0.0,"поплняйте, пожалуйста, своевременно. сейчас опять мало пакетов",True
4194371,5,быстро,1.0,0.0,0.0,0.0,0.0,быстро,True
4194284,5,"спасибо большое за работу, за быстрый ответ на заявку и устранения .",0.0,0.0,0.0,0.0,1.0,"спасибо большое за работу, за быстрый ответ на заявку и устранения .",True
4194255,5,в лк у меня нет задолженности. оплачивал более недели назад.,0.0,0.0,0.0,0.0,0.0,в лк у меня нет задолженности. оплачивал более недели назад.,True
4194213,5,спасибо за оперативность !!!,1.0,0.0,0.0,0.0,1.0,спасибо за оперативность !!!,True
4194143,5,большое спасибо инженеру.,0.0,0.0,0.0,0.0,1.0,большое спасибо инженеру.,True
4194109,5,спасибо станиславу большое!),0.0,0.0,0.0,0.0,1.0,спасибо станиславу большое!),True
4194080,5,идеально закрывается дверь. огромное спасибо мастеру!,0.0,0.0,0.0,0.0,1.0,идеально закрывается дверь. огромное спасибо мастеру!,True
4194077,5,все хорошо,0.0,0.0,0.0,0.0,0.0,все хорошо,True
4194074,5,все хорошо,0.0,0.0,0.0,0.0,0.0,все хорошо,True
4194058,5,все быстро и оперативно. спасибо!,1.0,0.0,0.0,0.0,1.0,все быстро и оперативно. спасибо!,True
4194045,5,спасибо за оперативность!,1.0,0.0,0.0,0.0,1.0,спасибо за оперативность!,True
4193960,5,спасибо большое,0.0,0.0,0.0,0.0,1.0,спасибо большое,True
4193955,5,"хотелось бы, чтобы передали информацию в отдел, занимающийся возвратом средств. 
получается нет взаимодействия смежных отделов в ук",0.0,0.0,0.0,0.0,0.0,"хотелось бы, чтобы передали информацию в отдел, занимающийся возвратом средств. 
получается нет взаимодействия смежных отделов в ук",True
4193850,5,хорошо только цвет другой,0.0,0.0,0.0,0.0,0.0,хорошо только цвет другой,True
4193778,5,спасибо большое! все оперативно устранили.,1.0,0.0,0.0,0.0,1.0,спасибо большое! все оперативно устранили.,True
4193742,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4193739,5,это с учётом остальных платежей или только за электричество?,0.0,0.0,0.0,0.0,0.0,это с учётом остальных платежей или только за электричество?,True
4193646,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4193629,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4193600,5,оперативно,1.0,0.0,0.0,0.0,0.0,оперативно,True
4193423,5,оплата за коммунальные услуги оплачены 30.12.2024. когда можно пере заказать  справку,0.0,0.0,0.0,0.0,0.0,оплата за коммунальные услуги оплачены 30.12.2024. когда можно пере заказать  справку,True
4193401,5,всё супер. спасибо сантехнику за решение проблемы.,0.0,0.0,0.0,0.0,1.0,всё супер. спасибо сантехнику за решение проблемы.,True
4193229,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4193160,5,спасибо за быстрое исполнение заявки,1.0,0.0,0.0,0.0,1.0,спасибо за быстрое исполнение заявки,True
4193119,5,"спасибо за оперативную работу,вопрос решен.",0.0,0.0,0.0,0.0,1.0,"спасибо за оперативную работу,вопрос решен.",True
4192998,5,"оперативно, качественно, проффессионально.",1.0,1.0,0.0,0.0,0.0,"оперативно, качественно, проффессионально.",True
4192859,5,спасибо! все оперативно и быстро было сделано! 👍🏻,1.0,0.0,0.0,0.0,1.0,спасибо! все оперативно и быстро было сделано! 👍🏻,True
4192837,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4192829,5,спасибо за порядок на нашей площадке,0.0,0.0,0.0,0.0,1.0,спасибо за порядок на нашей площадке,True
4192809,5,отработали оперативно,1.0,0.0,0.0,0.0,0.0,отработали оперативно,True
4192803,5,"быстро, класс!",1.0,0.0,0.0,0.0,0.0,"быстро, класс!",True
4192799,5,неверный логин пароль,0.0,0.0,0.0,0.0,0.0,неверный логин пароль,True
4192791,5,все оперативно. спасибо,1.0,0.0,0.0,0.0,1.0,все оперативно. спасибо,True
4192779,5,неверный логин и пароль🥹,0.0,0.0,0.0,0.0,0.0,неверный логин и пароль🥹,True
4192767,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4192765,5,спасибо за оперативность!,1.0,0.0,0.0,0.0,1.0,спасибо за оперативность!,True
4192700,5,"все быстро , четко , спасибо !",1.0,0.0,0.0,0.0,1.0,"все быстро , четко , спасибо !",True
4192664,5,"надеюсь, что закрепили, а не просто втолкнули назад. проверю вечером",0.0,0.0,0.0,0.0,0.0,"надеюсь, что закрепили, а не просто втолкнули назад. проверю вечером",True
4192576,5,"спасибо, оперативно",1.0,0.0,0.0,0.0,1.0,"спасибо, оперативно",True
4192554,5,быстро и качественно!,1.0,1.0,0.0,0.0,0.0,быстро и качественно!,True
4192425,5,все работает,0.0,0.0,0.0,0.0,0.0,все работает,True
4192420,5,благодарю за оперативное решение!,1.0,0.0,0.0,0.0,1.0,благодарю за оперативное решение!,True
4192400,5,"помыт только пол. двери , где входная группа так и в пыли .",0.0,0.0,0.0,0.0,0.0,"помыт только пол. двери , где входная группа так и в пыли .",True
4192384,5,"оперативно и быстро все сделали, что требовалось.",1.0,0.0,0.0,1.0,0.0,"оперативно и быстро все сделали, что требовалось.",True
4192338,5,первый раз за 5 лет заявка выполнена как полагается и оперативно! спасибо!,1.0,0.0,0.0,1.0,1.0,первый раз за 5 лет заявка выполнена как полагается и оперативно! спасибо!,True
4192327,5,"быстро отреагировали, техник позвонил, что-то где-то сделал, отопление снова греет. спасибо.",1.0,0.0,0.0,0.0,1.0,"быстро отреагировали, техник позвонил, что-то где-то сделал, отопление снова греет. спасибо.",True
4192316,5,спасибо огромное!,0.0,0.0,0.0,0.0,1.0,спасибо огромное!,True
4192163,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4192161,5,отреагировали моментально. сантехник нашел причину быстро и устранил быстро. спасибо большое.,1.0,0.0,0.0,0.0,1.0,отреагировали моментально. сантехник нашел причину быстро и устранил быстро. спасибо большое.,True
4192111,5,"вы лучшие,  благодарю.",0.0,0.0,0.0,0.0,1.0,"вы лучшие,  благодарю.",True
4191968,5,спасибо большое за оперативность,1.0,0.0,0.0,0.0,1.0,спасибо большое за оперативность,True
4191921,5,спасибо большое,0.0,0.0,0.0,0.0,1.0,спасибо большое,True
4191863,5,"отличная работа, быстро и качественно",1.0,1.0,0.0,0.0,0.0,"отличная работа, быстро и качественно",True
4191852,5,"отличная работа, быстро, качественно 🙌",1.0,1.0,0.0,0.0,0.0,"отличная работа, быстро, качественно 🙌",True
4191814,5,"не доделали работу до конца, ушли, пока трудно оценить,устранили ли причину протечки.",0.0,0.0,0.0,0.0,0.0,"не доделали работу до конца, ушли, пока трудно оценить,устранили ли причину протечки.",True
4191800,5,очень благодарны!,0.0,0.0,0.0,0.0,0.0,очень благодарны!,True
4191795,5,"спасибо за ремонт, приступили к работам в тот же день!",0.0,0.0,0.0,0.0,1.0,"спасибо за ремонт, приступили к работам в тот же день!",True
4191737,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4191725,5,"посыпали песком но не везде, упала на парковке и разбила руку",0.0,0.0,0.0,0.0,0.0,"посыпали песком но не везде, упала на парковке и разбила руку",True
4191676,5,оперативно,1.0,0.0,0.0,0.0,0.0,оперативно,True
4191673,5,"все объяснил,обнаружил утечку сверху,залитие приостановлено,благодарю.",0.0,0.0,0.0,0.0,1.0,"все объяснил,обнаружил утечку сверху,залитие приостановлено,благодарю.",True
4191635,5,"да, заработало",0.0,0.0,0.0,0.0,0.0,"да, заработало",True
4191625,5,"спасибо, мастер пришёл очень быстро.",1.0,0.0,0.0,0.0,1.0,"спасибо, мастер пришёл очень быстро.",True
4191616,5,"спасибо! очень быстро отреагировали и заменили лампу не только на 2 этаже, но и на первом. благодарю!",1.0,0.0,0.0,0.0,1.0,"спасибо! очень быстро отреагировали и заменили лампу не только на 2 этаже, но и на первом. благодарю!",True
4191610,5,сделали все быстро,1.0,0.0,0.0,1.0,0.0,сделали все быстро,True
4191609,5,быстро сделали. спасибо.,1.0,0.0,0.0,1.0,1.0,быстро сделали. спасибо.,True
4191525,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4191350,5,спасибо большое,0.0,0.0,0.0,0.0,1.0,спасибо большое,True
4191309,5,"спасибо, хорошо убрали!",0.0,0.0,0.0,0.0,1.0,"спасибо, хорошо убрали!",True
4191296,5,очень чисто. спасибо за уборку,0.0,0.0,0.0,0.0,1.0,очень чисто. спасибо за уборку,True
4191260,5,большое спасибо. все выполнено оперативно и качественно,1.0,1.0,0.0,0.0,1.0,большое спасибо. все выполнено оперативно и качественно,True
4191131,5,спасибо большое !,0.0,0.0,0.0,0.0,1.0,спасибо большое !,True
4191084,5,спасибо большое,0.0,0.0,0.0,0.0,1.0,спасибо большое,True
4191047,5,"спасибо, заявка выполнена.",0.0,0.0,0.0,1.0,1.0,"спасибо, заявка выполнена.",True
4191031,5,спасибо большое за оперативный ответ,0.0,0.0,0.0,0.0,1.0,спасибо большое за оперативный ответ,True
4190995,5,на заявку отреагировали ночью мгновенно. течь устранена операивно и качественно! спасибо всем и виктору персонально!,0.0,1.0,0.0,0.0,1.0,на заявку отреагировали ночью мгновенно. течь устранена операивно и качественно! спасибо всем и виктору персонально!,True
4190986,5,"спасибо,оперативно отреагировали, перекрыли воду",1.0,0.0,0.0,0.0,1.0,"спасибо,оперативно отреагировали, перекрыли воду",True
4190984,5,спасибо за оперативность,1.0,0.0,0.0,0.0,1.0,спасибо за оперативность,True
4190976,5,"выполнено, спасибо",0.0,0.0,0.0,0.0,1.0,"выполнено, спасибо",True
4190855,5,очень быстро решил проблему,1.0,0.0,0.0,0.0,0.0,очень быстро решил проблему,True
4190842,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4190830,5,спасибо большое!!! вы очень аперативные,0.0,0.0,0.0,0.0,1.0,спасибо большое!!! вы очень аперативные,True
4190827,5,все оперативно устранили,1.0,0.0,0.0,0.0,0.0,все оперативно устранили,True
4190748,5,"хорошо, что решили вопрос. но тем не менее, человек менее внимательный не обратил бы внимание на пришедший повторный счёт за коммуналку и оплатил его бы дважды.",0.0,0.0,0.0,0.0,1.0,"хорошо, что решили вопрос. но тем не менее, человек менее внимательный не обратил бы внимание на пришедший повторный счёт за коммуналку и оплатил его бы дважды.",True
4190727,5,"четко, оперативно",1.0,0.0,0.0,0.0,0.0,"четко, оперативно",True
4190707,5,спасибо за работу!,0.0,0.0,0.0,0.0,1.0,спасибо за работу!,True
4190696,5,"причину выяснили, но дверь как была открыта, так и осталась. вопрос не был решен.",0.0,0.0,0.0,0.0,0.0,"причину выяснили, но дверь как была открыта, так и осталась. вопрос не был решен.",True
4190639,5,очень быстро отреагировали,1.0,0.0,0.0,0.0,0.0,очень быстро отреагировали,True
4190613,5,"частично произведена уборка, засохшое дерьмо в углу так и осталось не убранным.",0.0,0.0,0.0,0.0,0.0,"частично произведена уборка, засохшое дерьмо в углу так и осталось не убранным.",True
4190484,5,"спасибо, что быстро исправили👌👍💖",1.0,0.0,0.0,0.0,1.0,"спасибо, что быстро исправили👌👍💖",True
4190394,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4190375,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4190348,5,все оперативно и качественно,1.0,1.0,0.0,0.0,0.0,все оперативно и качественно,True
4190280,5,все быстро и хорошо,1.0,0.0,0.0,0.0,0.0,все быстро и хорошо,True
4190237,5,"долго, но всё равно, спасибо",0.0,0.0,0.0,0.0,1.0,"долго, но всё равно, спасибо",True
4190112,5,"спасибо , быстро отреагировали!",1.0,0.0,0.0,0.0,1.0,"спасибо , быстро отреагировали!",True
4190065,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4190019,5,спасибо огромное,0.0,0.0,0.0,0.0,1.0,спасибо огромное,True
4190011,5,спасибо огромное,0.0,0.0,0.0,0.0,1.0,спасибо огромное,True
4189998,5,"оперативно, доброжелательно и качественно! огромное спасибо за помощь.",1.0,1.0,0.0,0.0,1.0,"оперативно, доброжелательно и качественно! огромное спасибо за помощь.",True
4189874,5,быстро и вовремя,1.0,0.0,0.0,0.0,0.0,быстро и вовремя,True
4189813,5,"огромное спасибо за мгновенную помощь!! очень приятно, что так быстро среагировали и понятно объяснили, какие кнопки нажимать!! теперь я знаю, что делать в подобных случаях, ещё раз спасибо))",1.0,0.0,0.0,0.0,1.0,"огромное спасибо за мгновенную помощь!! очень приятно, что так быстро среагировали и понятно объяснили, какие кнопки нажимать!! теперь я знаю, что делать в подобных случаях, ещё раз спасибо))",True
4189802,5,быстро сработали!,1.0,0.0,0.0,0.0,0.0,быстро сработали!,True
4189696,5,благодарю,0.0,0.0,0.0,0.0,1.0,благодарю,True
4189651,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4189628,5,спасибо за оперативность,1.0,0.0,0.0,0.0,1.0,спасибо за оперативность,True
4189612,5,огромное спасибо за оперативную помощь.,0.0,0.0,0.0,0.0,1.0,огромное спасибо за оперативную помощь.,True
4189606,5,работает. спасибо,0.0,0.0,0.0,0.0,1.0,работает. спасибо,True
4189591,5,всё решили быстро,1.0,0.0,0.0,0.0,1.0,всё решили быстро,True
4189565,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4189282,5,на лифте засрали можите видео посмотреть кто это свиня чтобы за сабой не убирает посмотретье пожалуйста видео,0.0,0.0,0.0,0.0,0.0,на лифте засрали можите видео посмотреть кто это свиня чтобы за сабой не убирает посмотретье пожалуйста видео,True
4189232,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4189200,5,спасибо огромное андрею! мастер своего дела,0.0,0.0,0.0,0.0,1.0,спасибо огромное андрею! мастер своего дела,True
4189189,5,благодарим,0.0,0.0,0.0,0.0,0.0,благодарим,True
4189147,5,"отличный мастер приходил, отзывчивый. все устранил",0.0,0.0,0.0,0.0,0.0,"отличный мастер приходил, отзывчивый. все устранил",True
4189064,5,быстро! качественно! спасибо!,1.0,1.0,0.0,0.0,1.0,быстро! качественно! спасибо!,True
4189049,5,спасибо за оперативность!,1.0,0.0,0.0,0.0,1.0,спасибо за оперативность!,True
4188873,5,ура! спасибо большое! а можно их ещё отрегулировать? чтобы медленно закрывались двери?,0.0,0.0,0.0,0.0,1.0,ура! спасибо большое! а можно их ещё отрегулировать? чтобы медленно закрывались двери?,True
4188867,5,вот это скорость выполнения заявки 🔥 вот это я понимаю! в пример всем остальным! спасибо большое! 👍🏽👏🏽,0.0,0.0,0.0,0.0,1.0,вот это скорость выполнения заявки 🔥 вот это я понимаю! в пример всем остальным! спасибо большое! 👍🏽👏🏽,True
4188741,5,"воду дали, но не понятно почему ее не было",0.0,0.0,0.0,0.0,0.0,"воду дали, но не понятно почему ее не было",True
4188691,5,пришли быстро. всё исправили. на щитке как оказалось у многих плохо прикручены контакты. спасибо,1.0,0.0,0.0,0.0,1.0,пришли быстро. всё исправили. на щитке как оказалось у многих плохо прикручены контакты. спасибо,True
4188688,5,"оперативно, качественно и доброжелательно!",1.0,1.0,0.0,0.0,0.0,"оперативно, качественно и доброжелательно!",True
4188654,5,благодарю вас за быструю услугу.,0.0,0.0,0.0,0.0,1.0,благодарю вас за быструю услугу.,True
4188649,5,благодарю за выполненную работу.быстро и качественно,1.0,1.0,0.0,0.0,1.0,благодарю за выполненную работу.быстро и качественно,True
4188519,5,спасибо огромное !🙏🏼,0.0,0.0,0.0,0.0,1.0,спасибо огромное !🙏🏼,True
4188453,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4188411,5,отличная работа! спасибо!,0.0,0.0,0.0,0.0,1.0,отличная работа! спасибо!,True
4188404,5,спасибо большое за оперативность!!!,1.0,0.0,0.0,0.0,1.0,спасибо большое за оперативность!!!,True
4188357,5,оперативно помогли,1.0,0.0,0.0,0.0,0.0,оперативно помогли,True
4188302,5,протечки устранена.спасибо,0.0,0.0,0.0,0.0,1.0,протечки устранена.спасибо,True
4188256,5,"спасибо большое , в квартире а в правду очень тепло стало как сделали отопление .  вот что значит опытные сантехники",0.0,0.0,0.0,1.0,1.0,"спасибо большое , в квартире а в правду очень тепло стало как сделали отопление .  вот что значит опытные сантехники",True
4188213,5,спасибо👍,0.0,0.0,0.0,0.0,1.0,спасибо👍,True
4188199,5,этот же автомобиль в этом же месте припаркован на данный момент. из-за этого автомобиля участок еле проходим,0.0,0.0,0.0,0.0,0.0,этот же автомобиль в этом же месте припаркован на данный момент. из-за этого автомобиля участок еле проходим,True
4188140,5,добрый день. спасибо за понимание и быстрое решение!,1.0,0.0,0.0,0.0,1.0,добрый день. спасибо за понимание и быстрое решение!,True
4188136,5,спасибо за решение проблемы!,0.0,0.0,0.0,0.0,1.0,спасибо за решение проблемы!,True
4188133,5,во время устранили,0.0,0.0,0.0,0.0,0.0,во время устранили,True
4188057,5,большое вам спасибо :),0.0,0.0,0.0,0.0,1.0,большое вам спасибо :),True
4188030,5,спасибо! оперативно все починили,1.0,0.0,0.0,0.0,1.0,спасибо! оперативно все починили,True
4188008,5,мастер  оперативно нашел причину протечки,1.0,0.0,0.0,0.0,0.0,мастер  оперативно нашел причину протечки,True
4187925,5,отлично !!!все устранили в кратчайший срок.благодарю!,0.0,0.0,0.0,0.0,1.0,отлично !!!все устранили в кратчайший срок.благодарю!,True
4187921,5,111,0.0,0.0,0.0,0.0,0.0,111,True
4187767,5,"пока работает, всё хорошо",0.0,0.0,0.0,0.0,0.0,"пока работает, всё хорошо",True
4187702,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4187651,5,убрали,0.0,0.0,0.0,0.0,0.0,убрали,True
4187591,5,мастер супер! спасибо огромное!,0.0,0.0,0.0,0.0,1.0,мастер супер! спасибо огромное!,True
4187529,5,спасибо огромное!!! всё профессионально,0.0,0.0,0.0,0.0,1.0,спасибо огромное!!! всё профессионально,True
4187508,5,"всё работает, спасибо!!!",0.0,0.0,0.0,0.0,1.0,"всё работает, спасибо!!!",True
4187459,5,андрей с товарищем все исправили !отличная работа,0.0,0.0,0.0,0.0,0.0,андрей с товарищем все исправили !отличная работа,True
4187443,5,супер мастер !!!,0.0,0.0,0.0,0.0,0.0,супер мастер !!!,True
4187426,5,"я сделала ремонт в коридоре. и если в подвале сухо, но надеюсь что от грибка в квартире больше нет. благодарю за фото.",0.0,0.0,0.0,0.0,1.0,"я сделала ремонт в коридоре. и если в подвале сухо, но надеюсь что от грибка в квартире больше нет. благодарю за фото.",True
4187359,5,хороший мастер 👍,0.0,0.0,0.0,0.0,0.0,хороший мастер 👍,True
4187271,5,спасибо огромное.у нас в самолёте первоклассные специалисты.👍,0.0,0.0,0.0,0.0,1.0,спасибо огромное.у нас в самолёте первоклассные специалисты.👍,True
4187234,5,ну здесь в целом могу сказать что заявку выполнили👍🏻 здесь вам спасибо,0.0,0.0,0.0,1.0,1.0,ну здесь в целом могу сказать что заявку выполнили👍🏻 здесь вам спасибо,True
4187231,5,спасибо большое за компетентное разъяснение вопроса!,0.0,0.0,0.0,0.0,1.0,спасибо большое за компетентное разъяснение вопроса!,True
4187213,5,было бы хорошо чтобы они не ломались каждый жень! они же новые!,0.0,0.0,0.0,0.0,0.0,было бы хорошо чтобы они не ломались каждый жень! они же новые!,True
4187157,5,"очень понравилось насколько качественно была выполнена работа по устранениию течи в стояке, по устранению последствий аварии. грачев михаил и голубев(прошу прощения не знаю имени) очень качественно, на высшем уровне выполнили свою работу, даже профессинал высоко оценил.",0.0,1.0,0.0,1.0,0.0,"очень понравилось насколько качественно была выполнена работа по устранениию течи в стояке, по устранению последствий аварии. грачев михаил и голубев(прошу прощения не знаю имени) очень качественно, на высшем уровне выполнили свою работу, даже профессинал высоко оценил.",True
4187124,5,супер мастер! протечка устранена ! спасибо !,0.0,0.0,0.0,0.0,1.0,супер мастер! протечка устранена ! спасибо !,True
4187095,5,так и не работает дверь входная и дамовон,0.0,0.0,0.0,0.0,0.0,так и не работает дверь входная и дамовон,True
4187034,5,"хотелось  бы, чтобы работа выполнялась , постоянно, без заявок",0.0,0.0,0.0,0.0,0.0,"хотелось  бы, чтобы работа выполнялась , постоянно, без заявок",True
4187020,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4186982,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4186976,5,"удивлен, что так быстро среагировали",1.0,0.0,0.0,0.0,0.0,"удивлен, что так быстро среагировали",True
4186936,5,все супер. отличный спокойный мастер,0.0,0.0,0.0,0.0,0.0,все супер. отличный спокойный мастер,True
4186872,5,большой спасибо татьяне 🙏,0.0,0.0,0.0,0.0,1.0,большой спасибо татьяне 🙏,True
4186852,5,отлично,0.0,0.0,0.0,0.0,0.0,отлично,True
